x_0,x_1,y
350,250,1
185,109,0
326,50,1
330,212,1
415,364,1
297,115,1
374,412,1
467,402,1
66,61,0
64,109,0
205,120,0
317,34,1
113,187,0
289,187,1
335,155,1
298,337,1
266,374,0
367,30,1
170,166,0
459,356,1
499,2,1
432,108,1
109,323,0
106,287,0
407,190,1
486,243,1
428,321,1
377,249,1
414,496,1
58,381,0
222,195,0
237,135,0
380,404,1
36,214,0
379,12,1
288,422,1
397,234,1
457,370,1
98,197,0
442,243,1
274,343,1
384,281,1
12,402,0
393,101,1
431,310,1
218,443,0
161,162,0
107,386,0
166,147,0
187,23,0
142,118,0
200,261,0
16,167,0
276,10,1
270,131,1
243,354,0
137,165,0
287,441,1
313,80,1
112,80,0
170,435,0
365,153,1
83,149,0
375,47,1
181,277,0
489,429,1
222,325,0
393,487,1
424,260,1
411,156,1
417,396,1
262,92,0
419,482,1
323,353,1
307,130,1
110,378,0
420,217,1
274,259,1
458,314,1
310,353,1
465,423,1
425,192,1
367,133,1
458,263,1
125,353,0
2,62,0
355,36,1
117,129,0
270,211,1
411,70,1
274,108,1
192,394,0
174,12,0
487,29,1
295,226,1
339,488,1
498,190,1
100,64,0
90,249,0
432,332,1
103,244,0
29,152,0
354,256,1
306,76,1
451,23,1
38,143,0
475,21,1
110,75,0
175,378,0
409,118,1
284,341,1
3,238,0
166,39,0
429,82,1
296,68,1
457,351,1
35,454,0
88,430,0
460,465,1
466,109,1
253,154,0
295,332,1
66,290,0
185,93,0
91,476,0
299,261,1
279,313,1
344,46,1
432,78,1
125,229,0
162,484,0
9,347,0
346,3,1
349,387,1
50,174,0
195,195,0
490,149,1
198,317,0
266,70,0
449,177,1
158,467,0
193,179,0
210,14,0
444,84,1
421,52,1
66,227,0
483,24,1
235,349,0
231,13,0
261,459,0
175,466,0
204,225,0
210,224,0
408,483,1
62,379,0
6,40,0
421,314,1
130,498,0
304,334,1
432,107,1
206,381,0
130,226,0
329,84,1
194,79,0
485,126,1
418,439,1
399,71,1
71,339,0
172,277,0
154,472,0
141,28,0
329,203,1
172,156,0
93,108,0
378,378,1
267,211,1
418,476,1
449,340,1
229,20,0
363,241,1
79,256,0
499,438,1
3,379,0
360,477,1
120,149,0
333,0,1
356,407,1
208,440,0
409,91,1
155,267,0
300,154,1
307,264,1
16,1,0
287,202,1
469,62,1
108,183,0
411,229,1
98,423,0
40,320,0
56,420,0
275,71,1
172,361,0
338,418,1
414,420,1
376,410,1
496,343,1
150,109,0
95,125,0
241,207,0
131,18,0
46,1,0
267,140,1
326,232,1
385,271,1
498,125,1
454,384,1
129,179,0
426,424,1
386,26,1
401,200,1
237,342,0
275,302,1
249,212,0
456,371,1
61,11,0
233,297,0
200,353,0
280,93,1
364,413,1
80,143,0
367,491,1
327,138,1
112,400,0
475,471,1
206,493,0
99,492,0
248,360,0
83,413,0
245,372,0
389,470,1
467,206,1
207,164,0
184,54,0
309,43,1
374,381,1
77,101,0
427,277,1
292,250,1
404,404,1
276,479,1
245,152,0
128,405,0
433,439,1
499,172,1
81,214,0
420,50,1
467,108,1
132,455,0
63,4,0
192,63,0
137,453,0
199,343,0
257,381,0
248,37,0
185,165,0
467,256,1
289,376,1
184,278,0
149,50,0
228,71,0
78,308,0
379,286,1
434,316,1
181,55,0
121,182,0
61,270,0
84,282,0
428,229,1
302,386,1
469,449,1
180,44,0
358,250,1
170,29,0
166,291,0
309,121,1
336,160,1
0,340,0
166,213,0
271,388,1
303,371,1
361,185,1
277,52,1
291,413,1
104,207,0
335,216,1
324,114,1
355,371,1
92,270,0
336,370,1
409,188,1
333,427,1
448,440,1
197,130,0
474,294,1
79,373,0
81,498,0
182,48,0
31,432,0
315,84,1
132,484,0
396,55,1
233,46,0
455,281,1
205,192,0
40,406,0
398,55,1
483,487,1
463,121,1
15,148,0
203,434,0
453,343,1
382,260,1
329,42,1
199,65,0
350,169,1
476,391,1
117,132,0
474,401,1
237,374,0
175,440,0
441,230,1
221,354,0
482,132,1
240,61,0
62,70,0
355,134,1
427,384,1
196,352,0
0,119,0
423,322,1
478,35,1
312,51,1
249,433,0
76,272,0
19,413,0
445,286,1
60,352,0
94,264,0
105,466,0
22,161,0
469,498,1
387,444,1
56,82,0
33,343,0
170,210,0
418,152,1
203,326,0
58,379,0
119,493,0
393,473,1
429,444,1
66,220,0
292,152,1
245,273,0
199,272,0
484,360,1
221,470,0
284,282,1
89,81,0
267,116,1
249,299,0
385,32,1
47,118,0
360,143,1
409,85,1
82,49,0
72,198,0
142,180,0
331,229,1
229,317,0
360,300,1
143,122,0
274,427,1
14,13,0
360,67,1
22,315,0
443,4,1
467,21,1
144,266,0
167,416,0
465,242,1
294,13,1
140,387,0
164,183,0
41,291,0
494,298,1
130,28,0
158,333,0
124,6,0
472,17,1
431,23,1
298,152,1
132,66,0
213,443,0
247,313,0
294,190,1
162,165,0
429,358,1
469,93,1
148,114,0
469,100,1
20,469,0
109,347,0
18,66,0
493,439,1
438,279,1
194,475,0
71,263,0
441,107,1
273,54,1
448,72,1
318,41,1
297,64,1
337,67,1
12,88,0
346,489,1
28,172,0
269,447,0
212,251,0
408,204,1
413,493,1
314,473,1
7,41,0
72,235,0
452,499,1
323,181,1
249,215,0
36,494,0
202,37,0
342,320,1
403,423,1
103,445,0
15,358,0
219,53,0
95,454,0
117,130,0
279,246,1
55,451,0
298,175,1
12,33,0
409,369,1
236,312,0
215,114,0
184,64,0
498,442,1
3,44,0
342,49,1
16,69,0
299,92,1
330,343,1
451,289,1
341,358,1
26,111,0
162,496,0
376,279,1
317,63,1
349,331,1
305,26,1
72,278,0
288,216,1
484,429,1
11,252,0
302,253,1
220,169,0
369,36,1
447,197,1
335,428,1
185,213,0
0,440,0
494,249,1
276,422,1
54,170,0
474,222,1
443,154,1
397,132,1
490,15,1
119,461,0
7,418,0
365,15,1
61,461,0
215,287,0
74,80,0
410,411,1
236,474,0
72,355,0
231,226,0
475,64,1
200,389,0
92,485,0
265,483,0
58,454,0
343,171,1
63,311,0
386,90,1
266,334,0
437,218,1
76,359,0
406,354,1
267,306,0
415,292,1
22,403,0
493,295,1
307,282,1
55,266,0
71,226,0
110,269,0
18,349,0
287,210,1
387,70,1
449,26,1
374,482,1
220,153,0
301,335,1
321,86,1
353,256,1
168,83,0
244,225,0
455,93,1
178,53,0
303,231,1
375,15,1
408,278,1
339,194,1
255,330,0
463,162,1
132,328,0
304,329,1
290,356,1
82,280,0
417,234,1
376,465,1
138,242,0
322,325,1
110,300,0
404,2,1
261,185,0
286,317,1
400,85,1
423,60,1
455,406,1
164,223,0
148,377,0
255,232,0
282,134,1
111,365,0
163,483,0
408,241,1
143,47,0
99,251,0
373,17,1
95,7,0
133,464,0
189,349,0
395,166,1
316,404,1
363,332,1
58,86,0
432,156,1
438,286,1
184,282,0
348,117,1
414,68,1
105,62,0
16,279,0
359,411,1
473,111,1
355,274,1
370,212,1
332,23,1
269,477,1
22,346,0
203,109,0
200,99,0
305,460,1
447,287,1
285,194,1
291,61,1
289,250,1
239,62,0
323,483,1
224,278,0
195,476,0
432,407,1
84,20,0
446,357,1
356,268,1
15,128,0
384,267,1
6,77,0
291,214,1
417,284,1
263,279,0
306,497,1
255,180,0
230,489,0
441,176,1
308,394,1
456,10,1
318,215,1
458,131,1
350,222,1
317,144,1
331,359,1
219,104,0
13,194,0
193,150,0
81,410,0
271,97,1
367,124,1
85,91,0
386,173,1
449,412,1
420,357,1
173,413,0
274,257,1
246,290,0
443,280,1
83,214,0
289,319,1
336,336,1
210,327,0
237,120,0
116,262,0
207,55,0
185,23,0
53,426,0
170,125,0
428,436,1
301,444,1
13,38,0
67,431,0
435,167,1
24,120,0
14,88,0
198,79,0
364,451,1
137,310,0
442,386,1
47,97,0
218,38,0
149,78,0
330,430,1
325,176,1
252,127,0
337,83,1
317,275,1
181,372,0
195,244,0
206,433,0
369,470,1
328,344,1
307,259,1
442,4,1
382,104,1
173,96,0
320,83,1
199,284,0
494,6,1
103,55,0
206,489,0
225,67,0
410,381,1
271,396,0
18,385,0
151,7,0
38,63,0
302,216,1
250,307,0
285,230,1
139,480,0
458,325,1
440,300,1
10,199,0
57,9,0
231,214,0
220,54,0
315,296,1
449,205,1
268,441,0
343,109,1
35,122,0
423,472,1
167,182,0
92,183,0
396,31,1
217,275,0
499,291,1
291,128,1
319,478,1
9,489,0
179,380,0
393,441,1
218,47,0
185,25,0
101,59,0
53,121,0
183,125,0
487,70,1
485,455,1
228,268,0
232,166,0
334,354,1
375,140,1
196,59,0
188,270,0
37,409,0
354,483,1
206,199,0
423,308,1
161,397,0
452,342,1
444,122,1
196,491,0
139,338,0
430,120,1
416,251,1
452,355,1
451,297,1
33,419,0
158,58,0
429,93,1
367,418,1
308,291,1
116,358,0
20,45,0
309,88,1
0,138,0
377,388,1
165,51,0
490,210,1
2,422,0
96,1,0
438,38,1
390,234,1
265,155,1
424,89,1
368,100,1
479,407,1
125,107,0
307,164,1
53,41,0
171,132,0
136,323,0
351,19,1
159,78,0
330,112,1
279,329,1
35,189,0
356,286,1
463,372,1
118,26,0
208,247,0
87,433,0
378,126,1
406,426,1
245,455,0
30,410,0
263,190,1
467,225,1
349,350,1
220,133,0
23,138,0
196,114,0
441,119,1
26,150,0
122,369,0
167,267,0
294,59,1
100,422,0
287,387,1
129,362,0
441,424,1
178,431,0
243,283,0
0,212,0
51,118,0
308,127,1
108,93,0
341,345,1
385,161,1
347,479,1
96,98,0
121,310,0
113,378,0
440,147,1
470,37,1
464,331,1
404,354,1
406,141,1
77,356,0
344,316,1
74,196,0
287,45,1
322,375,1
179,23,0
354,228,1
6,349,0
401,211,1
248,205,0
322,346,1
385,498,1
208,138,0
42,122,0
159,435,0
381,258,1
144,479,0
234,58,0
384,271,1
321,103,1
101,190,0
422,64,1
296,178,1
126,448,0
285,305,1
175,428,0
423,239,1
376,161,1
213,370,0
309,167,1
178,361,0
397,370,1
367,243,1
450,126,1
459,82,1
459,396,1
25,92,0
223,329,0
204,165,0
361,169,1
487,67,1
386,36,1
276,379,1
314,163,1
143,295,0
155,114,0
456,313,1
31,73,0
238,0,0
323,68,1
474,8,1
144,179,0
283,246,1
238,429,0
450,315,1
268,456,0
215,8,0
442,324,1
244,471,0
32,374,0
424,338,1
274,104,1
425,27,1
135,196,0
178,114,0
91,330,0
411,101,1
89,30,0
363,21,1
344,416,1
181,443,0
251,360,0
263,380,0
37,128,0
468,249,1
328,406,1
285,48,1
124,428,0
198,215,0
159,62,0
198,393,0
297,24,1
430,203,1
186,410,0
322,242,1
463,290,1
307,178,1
125,130,0
460,310,1
171,488,0
445,219,1
231,82,0
359,371,1
290,133,1
465,391,1
229,428,0
282,253,1
260,184,0
330,350,1
269,412,0
176,159,0
141,263,0
354,240,1
493,20,1
125,339,0
57,140,0
328,397,1
360,421,1
350,33,1
399,469,1
477,4,1
29,237,0
476,354,1
19,263,0
362,388,1
56,267,0
477,358,1
267,398,0
178,127,0
295,463,1
126,136,0
389,59,1
188,31,0
348,67,1
216,390,0
330,100,1
223,209,0
185,279,0
225,114,0
107,108,0
290,3,1
277,402,1
264,313,0
83,359,0
262,499,0
63,85,0
0,472,0
221,221,0
232,365,0
228,458,0
169,315,0
321,150,1
42,161,0
412,493,1
301,466,1
149,371,0
499,40,1
165,46,0
276,257,1
445,462,1
78,309,0
380,280,1
325,341,1
260,415,0
77,324,0
333,103,1
301,26,1
364,79,1
10,258,0
57,348,0
486,231,1
314,72,1
135,151,0
31,32,0
30,348,0
368,140,1
248,357,0
244,261,0
110,380,0
158,170,0
158,75,0
204,166,0
313,107,1
265,118,0
64,487,0
421,445,1
68,315,0
439,432,1
294,206,1
0,20,0
204,477,0
425,281,1
127,27,0
314,58,1
265,425,0
491,276,1
114,243,0
159,477,0
36,210,0
164,436,0
325,123,1
101,182,0
261,67,0
302,54,1
477,430,1
94,493,0
244,427,0
339,90,1
388,240,1
289,453,1
128,112,0
291,163,1
147,390,0
428,96,1
468,155,1
201,212,0
180,131,0
15,138,0
77,493,0
349,211,1
120,157,0
45,26,0
466,130,1
290,443,1
452,358,1
298,457,1
41,349,0
22,12,0
408,386,1
383,488,1
10,226,0
99,391,0
80,176,0
225,112,0
175,463,0
160,143,0
375,108,1
71,483,0
80,317,0
23,152,0
221,369,0
273,489,1
76,451,0
57,24,0
271,84,1
79,56,0
90,408,0
26,75,0
38,171,0
369,180,1
119,426,0
197,448,0
478,26,1
136,304,0
204,498,0
59,259,0
81,395,0
56,229,0
182,460,0
430,145,1
181,283,0
275,84,1
397,295,1
357,164,1
474,57,1
40,310,0
327,210,1
403,457,1
79,18,0
126,105,0
177,104,0
105,158,0
243,112,0
320,329,1
226,361,0
325,105,1
88,214,0
17,306,0
159,484,0
254,50,0
390,180,1
76,428,0
284,143,1
226,302,0
255,79,0
199,314,0
326,406,1
324,296,1
255,130,0
68,226,0
389,205,1
64,299,0
20,481,0
264,205,1
57,15,0
180,387,0
492,492,1
370,314,1
113,206,0
293,218,1
123,257,0
407,186,1
133,294,0
349,100,1
211,14,0
132,350,0
307,358,1
336,270,1
426,78,1
454,173,1
139,345,0
63,233,0
388,238,1
282,244,1
174,187,0
333,259,1
238,12,0
338,145,1
337,191,1
464,240,1
189,17,0
271,70,1
188,273,0
14,98,0
160,459,0
323,402,1
422,205,1
171,350,0
328,380,1
32,47,0
164,115,0
91,267,0
39,388,0
226,328,0
393,266,1
419,478,1
430,180,1
162,305,0
406,414,1
414,0,1
23,42,0
265,1,1
280,293,1
158,446,0
329,364,1
128,372,0
298,494,1
432,267,1
360,409,1
381,296,1
243,210,0
12,113,0
266,495,1
20,87,0
56,108,0
467,75,1
264,228,0
28,211,0
288,490,1
327,480,1
203,195,0
391,320,1
494,260,1
431,491,1
337,454,1
158,113,0
21,196,0
124,499,0
236,379,0
144,187,0
123,87,0
144,173,0
323,495,1
480,496,1
159,255,0
236,130,0
295,451,1
82,493,0
498,293,1
130,336,0
266,266,0
405,495,1
80,233,0
328,285,1
489,270,1
232,267,0
90,296,0
127,190,0
1,460,0
481,364,1
329,129,1
79,178,0
320,374,1
41,107,0
247,50,0
334,230,1
412,294,1
483,102,1
119,320,0
335,298,1
217,370,0
150,345,0
423,120,1
161,193,0
299,220,1
249,253,0
168,149,0
243,235,0
361,488,1
285,401,1
371,473,1
209,228,0
289,9,1
112,73,0
28,239,0
297,108,1
160,61,0
113,158,0
358,9,1
144,270,0
62,482,0
477,22,1
318,381,1
206,478,0
124,137,0
29,94,0
100,210,0
343,279,1
416,149,1
164,407,0
260,67,0
116,489,0
47,93,0
183,228,0
276,35,1
295,287,1
476,410,1
115,310,0
6,31,0
476,387,1
468,255,1
204,456,0
472,464,1
392,173,1
162,197,0
232,275,0
416,105,1
73,273,0
215,204,0
370,297,1
103,452,0
248,459,0
441,18,1
106,494,0
340,259,1
358,259,1
383,288,1
272,222,1
81,216,0
293,20,1
385,310,1
72,494,0
455,436,1
436,195,1
402,133,1
300,60,1
343,168,1
104,66,0
308,320,1
412,381,1
135,351,0
319,102,1
120,120,0
371,201,1
131,264,0
290,57,1
336,89,1
56,156,0
398,34,1
21,246,0
232,414,0
40,209,0
333,257,1
106,388,0
203,217,0
304,108,1
202,195,0
368,398,1
14,264,0
440,219,1
201,491,0
13,65,0
215,13,0
402,177,1
371,96,1
4,150,0
172,120,0
345,354,1
408,124,1
100,95,0
278,461,1
71,106,0
304,393,1
269,90,1
475,257,1
113,382,0
287,266,1
273,93,1
58,62,0
491,218,1
381,29,1
48,134,0
118,121,0
408,169,1
120,425,0
171,332,0
11,466,0
175,123,0
207,22,0
156,111,0
164,109,0
207,375,0
417,70,1
261,90,0
280,181,1
461,444,1
124,230,0
79,94,0
229,207,0
481,374,1
103,363,0
278,449,1
165,38,0
296,4,1
300,329,1
357,49,1
433,110,1
209,298,0
384,40,1
337,28,1
202,216,0
1,458,0
361,384,1
281,31,1
52,390,0
207,131,0
407,221,1
70,305,0
470,251,1
472,12,1
135,335,0
81,469,0
476,359,1
207,105,0
408,290,1
449,104,1
398,9,1
122,414,0
123,305,0
188,197,0
101,81,0
421,394,1
278,16,1
367,277,1
434,77,1
98,317,0
286,139,1
466,141,1
13,409,0
343,306,1
353,180,1
29,143,0
77,442,0
3,288,0
191,444,0
156,152,0
281,471,1
484,102,1
109,218,0
400,96,1
243,95,0
59,192,0
179,373,0
271,282,0
43,130,0
219,390,0
132,332,0
212,290,0
15,284,0
463,234,1
332,319,1
142,380,0
399,173,1
21,160,0
9,467,0
164,251,0
403,465,1
207,160,0
362,106,1
342,19,1
435,350,1
353,294,1
499,154,1
423,497,1
176,39,0
431,499,1
11,460,0
201,311,0
461,497,1
473,309,1
321,487,1
423,495,1
209,181,0
23,72,0
102,216,0
467,324,1
485,380,1
144,8,0
388,428,1
126,499,0
202,491,0
289,149,1
155,355,0
98,392,0
166,475,0
489,316,1
487,416,1
147,240,0
113,152,0
485,1,1
53,274,0
173,98,0
375,21,1
98,327,0
120,155,0
475,281,1
65,339,0
280,190,1
232,246,0
210,40,0
250,260,0
28,154,0
427,402,1
326,102,1
206,95,0
461,483,1
205,363,0
56,9,0
492,301,1
113,35,0
302,184,1
442,199,1
167,251,0
265,135,1
273,225,1
148,26,0
379,310,1
127,302,0
14,337,0
329,206,1
13,226,0
48,26,0
135,403,0
458,125,1
498,360,1
350,138,1
185,277,0
21,353,0
243,203,0
424,249,1
110,340,0
266,373,0
58,220,0
324,275,1
1,432,0
383,134,1
365,370,1
333,245,1
298,295,1
97,71,0
461,258,1
415,297,1
232,18,0
391,378,1
443,115,1
467,208,1
453,371,1
80,352,0
208,318,0
375,61,1
36,466,0
250,208,0
328,320,1
382,135,1
85,26,0
3,269,0
5,298,0
80,285,0
107,358,0
128,62,0
127,466,0
426,356,1
160,230,0
110,418,0
118,42,0
4,51,0
88,263,0
100,404,0
111,249,0
190,485,0
193,105,0
362,1,1
108,490,0
491,333,1
487,420,1
63,117,0
57,478,0
244,160,0
405,462,1
306,369,1
12,457,0
190,51,0
166,180,0
126,170,0
480,189,1
329,32,1
180,75,0
27,124,0
149,41,0
323,15,1
206,238,0
39,202,0
64,54,0
20,259,0
415,439,1
434,154,1
195,374,0
97,9,0
411,405,1
12,260,0
23,37,0
336,50,1
339,81,1
336,354,1
71,321,0
297,216,1
377,456,1
338,377,1
245,60,0
278,42,1
256,101,0
18,251,0
303,406,1
87,258,0
50,344,0
373,291,1
283,435,1
371,39,1
30,278,0
433,455,1
37,116,0
400,127,1
458,182,1
258,219,0
332,63,1
144,12,0
123,348,0
293,439,1
289,298,1
370,448,1
388,319,1
123,482,0
10,377,0
242,83,0
39,164,0
459,283,1
476,265,1
388,196,1
178,279,0
434,228,1
184,379,0
298,196,1
437,359,1
311,399,1
141,208,0
196,424,0
290,284,1
257,278,0
445,414,1
432,73,1
336,10,1
409,429,1
423,171,1
422,421,1
496,166,1
406,333,1
296,193,1
481,143,1
160,486,0
366,122,1
288,198,1
167,320,0
238,54,0
179,82,0
8,432,0
312,165,1
350,167,1
306,485,1
395,252,1
435,243,1
374,97,1
127,19,0
90,461,0
4,180,0
403,75,1
329,164,1
269,82,1
182,427,0
66,83,0
213,197,0
275,409,1
363,225,1
102,270,0
157,250,0
378,293,1
419,227,1
297,350,1
400,391,1
62,181,0
149,27,0
318,486,1
196,167,0
227,288,0
269,51,1
425,305,1
133,7,0
361,39,1
497,478,1
343,436,1
360,393,1
444,385,1
433,362,1
28,285,0
191,191,0
86,13,0
251,26,0
333,30,1
457,367,1
480,257,1
153,202,0
284,259,1
295,448,1
93,327,0
248,42,0
83,369,0
469,136,1
252,198,0
34,236,0
121,421,0
6,91,0
125,378,0
182,236,0
471,439,1
134,156,0
372,114,1
310,2,1
221,443,0
275,16,1
298,50,1
105,352,0
276,109,1
371,210,1
472,239,1
184,234,0
194,153,0
456,111,1
469,166,1
341,60,1
366,66,1
429,53,1
20,269,0
28,332,0
451,240,1
353,385,1
481,361,1
393,17,1
448,117,1
3,234,0
206,485,0
451,393,1
52,406,0
135,462,0
199,452,0
279,110,1
86,101,0
171,289,0
152,392,0
222,307,0
202,223,0
457,360,1
343,0,1
233,265,0
487,384,1
76,432,0
362,326,1
83,123,0
280,30,1
7,143,0
414,133,1
308,348,1
377,228,1
450,112,1
326,443,1
313,2,1
431,472,1
101,298,0
412,131,1
444,51,1
494,477,1
462,463,1
356,347,1
25,135,0
193,417,0
336,362,1
180,427,0
402,203,1
181,414,0
172,41,0
404,54,1
430,310,1
144,355,0
135,410,0
181,458,0
371,346,1
289,471,1
9,260,0
51,170,0
170,351,0
288,453,1
445,425,1
270,287,0
400,379,1
328,487,1
330,84,1
107,477,0
266,50,0
179,392,0
63,156,0
328,484,1
251,447,0
447,231,1
490,450,1
416,42,1
234,95,0
306,14,1
94,22,0
155,385,0
477,156,1
81,282,0
93,273,0
391,13,1
72,230,0
170,361,0
245,12,0
66,204,0
41,410,0
41,170,0
254,484,0
288,189,1
106,163,0
36,318,0
67,195,0
96,366,0
314,191,1
429,236,1
307,468,1
68,381,0
108,116,0
55,359,0
85,392,0
443,290,1
459,73,1
413,158,1
134,77,0
338,8,1
442,480,1
135,384,0
278,430,1
114,314,0
101,127,0
274,205,1
337,288,1
147,153,0
74,273,0
333,327,1
13,474,0
250,143,0
390,471,1
106,451,0
264,273,0
97,337,0
265,92,0
14,122,0
273,400,1
79,49,0
247,489,0
118,402,0
181,87,0
162,435,0
215,451,0
68,213,0
416,363,1
288,126,1
396,5,1
256,428,0
9,324,0
315,173,1
18,340,0
152,263,0
289,225,1
328,149,1
94,322,0
461,15,1
345,461,1
54,148,0
206,209,0
218,479,0
34,12,0
245,469,0
349,454,1
10,418,0
18,2,0
26,112,0
170,401,0
200,211,0
208,314,0
177,170,0
100,383,0
306,51,1
101,47,0
23,476,0
220,344,0
454,422,1
482,213,1
64,68,0
343,242,1
375,181,1
282,78,1
176,302,0
181,380,0
351,16,1
275,462,1
319,221,1
122,463,0
12,347,0
476,224,1
323,185,1
299,374,1
164,374,0
29,118,0
325,122,1
280,477,1
349,462,1
208,355,0
488,394,1
211,150,0
232,449,0
464,317,1
47,271,0
415,498,1
299,154,1
251,409,0
254,331,0
151,300,0
222,444,0
384,99,1
14,30,0
31,396,0
49,120,0
368,179,1
64,314,0
400,451,1
410,166,1
454,459,1
141,438,0
357,75,1
480,393,1
80,364,0
388,269,1
413,370,1
391,381,1
140,218,0
171,161,0
20,424,0
431,394,1
74,240,0
127,133,0
25,31,0
95,130,0
460,101,1
245,186,0
348,358,1
333,130,1
10,303,0
473,87,1
230,394,0
403,169,1
284,294,1
456,141,1
467,84,1
348,107,1
301,24,1
132,85,0
241,289,0
239,90,0
399,279,1
255,441,0
344,232,1
402,325,1
478,299,1
249,21,0
175,229,0
468,139,1
370,455,1
162,216,0
309,329,1
440,339,1
27,339,0
40,162,0
131,263,0
209,114,0
213,447,0
386,58,1
49,184,0
30,477,0
34,99,0
155,407,0
250,1,0
320,370,1
437,106,1
475,198,1
103,392,0
84,328,0
473,192,1
141,86,0
436,242,1
405,336,1
251,411,0
165,50,0
343,29,1
204,464,0
183,167,0
204,463,0
354,350,1
126,284,0
420,486,1
163,417,0
281,348,1
55,437,0
334,413,1
27,464,0
87,231,0
214,384,0
489,123,1
381,22,1
45,417,0
26,349,0
272,454,1
132,243,0
248,175,0
353,220,1
59,308,0
10,363,0
202,69,0
250,401,0
392,194,1
420,47,1
335,364,1
172,341,0
342,393,1
311,49,1
330,239,1
106,164,0
255,399,0
84,102,0
82,427,0
278,490,1
418,65,1
385,43,1
222,91,0
184,270,0
365,380,1
43,480,0
401,344,1
285,118,1
256,493,0
398,328,1
226,333,0
21,132,0
486,57,1
419,359,1
495,367,1
173,0,0
229,186,0
65,306,0
289,102,1
498,333,1
306,124,1
454,283,1
32,286,0
176,192,0
116,355,0
428,156,1
464,462,1
47,384,0
437,251,1
1,387,0
1,319,0
173,196,0
388,108,1
426,101,1
498,278,1
308,262,1
327,320,1
124,79,0
352,375,1
215,309,0
17,457,0
382,194,1
428,23,1
312,111,1
286,353,1
413,354,1
30,434,0
366,251,1
292,43,1
313,320,1
442,378,1
420,418,1
450,450,1
485,462,1
5,62,0
133,368,0
269,320,0
157,152,0
26,32,0
72,55,0
288,345,1
121,41,0
476,425,1
443,362,1
274,95,1
53,347,0
467,312,1
405,312,1
4,201,0
177,421,0
123,29,0
32,0,0
189,300,0
89,328,0
129,118,0
95,188,0
153,347,0
242,483,0
497,290,1
314,384,1
457,135,1
328,359,1
106,306,0
349,196,1
390,248,1
212,318,0
1,297,0
416,329,1
78,282,0
118,249,0
427,32,1
409,81,1
281,295,1
63,212,0
46,384,0
280,238,1
303,310,1
434,4,1
61,447,0
314,259,1
445,225,1
396,75,1
289,43,1
168,472,0
309,219,1
75,54,0
380,231,1
377,323,1
315,483,1
105,155,0
384,39,1
13,156,0
3,26,0
387,202,1
440,67,1
368,366,1
30,160,0
310,204,1
100,262,0
132,251,0
362,354,1
100,146,0
446,30,1
77,48,0
342,472,1
395,155,1
488,456,1
77,441,0
226,479,0
276,272,1
271,91,1
455,51,1
58,446,0
420,220,1
265,218,1
81,257,0
311,237,1
234,248,0
133,277,0
115,173,0
154,292,0
347,61,1
93,353,0
152,137,0
327,144,1
187,486,0
381,172,1
277,166,1
147,289,0
429,342,1
484,141,1
170,141,0
125,14,0
407,207,1
149,337,0
410,339,1
43,188,0
465,209,1
345,111,1
456,249,1
473,358,1
381,314,1
106,143,0
335,313,1
420,295,1
306,82,1
95,84,0
451,82,1
112,245,0
469,130,1
35,302,0
30,192,0
348,15,1
68,233,0
54,23,0
4,1,0
405,90,1
6,324,0
316,462,1
143,172,0
66,94,0
419,369,1
414,238,1
351,159,1
420,37,1
402,289,1
12,218,0
197,122,0
323,257,1
56,468,0
16,52,0
291,362,1
400,303,1
181,472,0
91,488,0
216,415,0
192,217,0
323,308,1
266,260,0
195,2,0
227,284,0
176,179,0
271,286,0
291,175,1
296,432,1
494,89,1
406,473,1
354,333,1
150,216,0
304,48,1
220,287,0
306,374,1
284,182,1
453,327,1
68,382,0
397,265,1
79,109,0
457,164,1
215,123,0
112,465,0
297,255,1
276,381,1
207,26,0
183,499,0
47,322,0
169,78,0
78,443,0
478,180,1
369,209,1
138,8,0
422,94,1
190,493,0
119,213,0
498,9,1
70,424,0
174,135,0
416,486,1
216,299,0
15,432,0
76,434,0
199,218,0
406,257,1
252,418,0
434,98,1
453,123,1
308,399,1
324,221,1
80,42,0
126,27,0
326,225,1
233,250,0
103,152,0
412,477,1
215,414,0
226,180,0
314,266,1
423,479,1
479,267,1
100,31,0
22,295,0
296,150,1
228,90,0
254,174,0
470,102,1
251,414,0
268,479,1
351,438,1
237,107,0
448,444,1
472,230,1
10,291,0
321,50,1
259,313,0
386,457,1
303,432,1
235,239,0
386,86,1
189,370,0
97,468,0
46,145,0
87,413,0
28,321,0
497,52,1
53,354,0
465,296,1
196,34,0
164,287,0
207,498,0
208,384,0
283,241,1
376,408,1
128,397,0
207,448,0
54,221,0
92,98,0
34,122,0
76,209,0
404,463,1
455,317,1
235,422,0
338,416,1
391,435,1
55,46,0
245,217,0
446,205,1
295,458,1
190,194,0
493,286,1
435,448,1
397,0,1
40,372,0
468,442,1
475,487,1
302,120,1
335,74,1
243,249,0
393,427,1
332,405,1
366,138,1
400,84,1
117,480,0
190,445,0
110,396,0
224,388,0
378,65,1
381,49,1
91,254,0
465,29,1
394,206,1
103,102,0
235,446,0
224,339,0
338,476,1
293,460,1
56,58,0
387,332,1
279,302,1
172,226,0
323,84,1
153,80,0
445,290,1
259,108,0
225,108,0
55,234,0
193,37,0
268,262,0
192,437,0
140,477,0
423,192,1
100,417,0
96,304,0
22,405,0
143,208,0
342,237,1
39,243,0
