x_0,x_1,y
440,81,0
241,202,0
199,311,1
121,203,0
90,144,0
83,330,1
394,445,1
184,392,1
213,321,1
495,254,0
308,183,0
211,266,0
192,487,1
64,246,0
140,220,0
431,92,0
99,99,0
16,231,0
218,95,0
111,227,0
316,491,1
397,123,0
271,239,0
249,191,0
82,145,0
377,345,1
272,448,1
104,251,0
415,282,1
258,90,0
334,199,0
172,188,0
292,120,0
352,275,1
199,125,0
274,468,1
110,424,1
353,143,0
166,432,1
141,276,1
27,188,0
343,218,0
74,35,0
371,224,0
246,386,1
183,496,1
359,416,1
315,396,1
35,276,1
82,161,0
206,463,1
341,133,0
328,343,1
250,111,0
127,218,0
199,255,0
358,4,0
448,447,1
9,282,1
109,489,1
325,200,0
379,42,0
285,458,1
288,386,1
331,241,0
364,60,0
178,443,1
60,437,1
482,219,0
298,156,0
124,428,1
44,211,0
316,445,1
322,326,1
261,372,1
125,271,1
357,119,0
53,320,1
267,405,1
469,211,0
365,86,0
460,473,1
92,270,0
75,264,0
330,159,0
351,338,1
214,305,1
430,299,1
461,131,0
484,344,1
317,425,1
494,62,0
170,322,1
193,91,0
196,112,0
66,450,1
490,339,1
399,432,1
247,167,0
423,352,1
311,156,0
138,480,1
218,194,0
424,73,0
155,326,1
408,48,0
440,436,1
299,305,1
138,271,1
3,229,0
435,321,1
164,306,1
22,127,0
402,387,1
97,413,1
468,366,1
281,314,1
33,213,0
499,32,0
267,340,1
373,204,0
190,298,1
197,106,0
107,128,0
426,349,1
193,283,1
68,153,0
164,83,0
285,289,1
95,406,1
446,495,1
7,443,1
132,14,0
75,289,1
336,361,1
269,368,1
30,3,0
162,239,0
345,113,0
341,159,0
69,90,0
237,475,1
233,182,0
498,309,1
227,410,1
210,403,1
442,77,0
396,100,0
0,442,1
363,16,0
369,333,1
467,274,1
203,462,1
196,205,0
115,475,1
290,298,1
495,477,1
271,398,1
236,18,0
365,367,1
63,92,0
95,371,1
330,433,1
55,134,0
158,106,0
292,106,0
443,50,0
242,62,0
496,295,1
353,405,1
275,119,0
54,393,1
354,489,1
409,54,0
227,313,1
18,426,1
308,239,0
481,167,0
441,26,0
294,403,1
128,350,1
83,104,0
87,256,0
235,15,0
476,80,0
304,331,1
197,368,1
329,213,0
273,490,1
464,428,1
306,248,0
448,257,0
437,113,0
62,189,0
485,172,0
317,70,0
388,19,0
202,373,1
418,493,1
2,390,1
351,460,1
232,333,1
168,167,0
256,158,0
369,308,1
227,464,1
207,167,0
184,251,0
332,329,1
443,168,0
413,136,0
121,240,0
165,401,1
428,43,0
380,128,0
486,454,1
362,424,1
426,319,1
414,189,0
206,236,0
360,80,0
338,49,0
340,348,1
210,437,1
425,368,1
45,431,1
21,423,1
323,296,1
256,254,0
132,56,0
493,472,1
312,197,0
435,331,1
191,11,0
311,348,1
330,284,1
114,315,1
464,304,1
483,347,1
353,457,1
432,344,1
46,25,0
201,46,0
108,56,0
485,124,0
285,281,1
12,350,1
370,490,1
329,53,0
351,462,1
118,468,1
495,444,1
440,174,0
366,49,0
195,35,0
196,180,0
458,198,0
232,468,1
52,435,1
179,480,1
231,339,1
87,266,0
53,423,1
296,307,1
135,223,0
326,484,1
0,290,1
482,136,0
313,79,0
186,68,0
433,477,1
30,171,0
276,402,1
189,416,1
349,191,0
34,264,0
138,353,1
61,223,0
439,268,0
384,100,0
91,387,1
197,2,0
453,302,1
95,479,1
200,426,1
74,210,0
52,328,1
406,105,0
249,312,1
286,406,1
362,227,0
279,472,1
47,188,0
477,309,1
348,349,1
376,388,1
403,340,1
149,258,0
62,47,0
147,142,0
447,15,0
379,86,0
23,226,0
496,297,1
386,390,1
52,365,1
440,11,0
334,464,1
431,144,0
88,62,0
482,166,0
419,44,0
104,18,0
51,307,1
217,487,1
392,75,0
148,456,1
92,149,0
485,410,1
272,394,1
42,279,1
346,432,1
269,96,0
436,474,1
393,168,0
348,410,1
232,139,0
237,90,0
252,407,1
237,497,1
210,459,1
92,351,1
0,454,1
430,248,0
120,237,0
201,324,1
42,294,1
122,119,0
425,339,1
152,284,1
403,257,0
300,248,0
183,53,0
76,341,1
321,271,1
69,346,1
425,164,0
125,13,0
203,330,1
3,376,1
433,45,0
400,276,1
85,9,0
92,167,0
337,101,0
452,429,1
66,279,1
485,475,1
398,448,1
374,227,0
196,312,1
178,268,0
454,323,1
350,293,1
461,211,0
441,473,1
62,405,1
224,4,0
182,52,0
357,104,0
83,329,1
321,418,1
304,167,0
81,271,0
325,371,1
256,151,0
340,374,1
452,419,1
394,21,0
65,318,1
70,43,0
118,214,0
449,420,1
176,30,0
233,442,1
336,367,1
150,23,0
209,342,1
218,209,0
274,333,1
254,130,0
77,162,0
8,216,0
390,68,0
299,399,1
495,419,1
95,210,0
19,173,0
63,414,1
289,147,0
366,117,0
64,466,1
280,325,1
281,468,1
172,356,1
396,71,0
283,122,0
266,294,1
40,130,0
359,151,0
26,220,0
315,101,0
459,365,1
178,281,1
335,225,0
156,129,0
131,436,1
158,427,1
85,313,1
102,222,0
152,223,0
68,292,1
304,185,0
391,366,1
276,49,0
206,288,1
416,109,0
495,320,1
353,250,0
29,244,0
327,208,0
57,423,1
404,477,1
184,106,0
116,303,1
336,481,1
197,234,0
114,180,0
113,338,1
138,228,0
41,47,0
160,492,1
108,140,0
187,105,0
269,184,0
145,465,1
443,97,0
476,91,0
257,74,0
498,83,0
304,63,0
270,371,1
303,354,1
148,332,1
341,216,0
3,181,0
127,385,1
206,54,0
63,229,0
131,416,1
359,16,0
35,257,0
90,104,0
352,78,0
450,256,0
76,176,0
358,318,1
4,414,1
98,4,0
169,262,0
268,80,0
38,308,1
486,204,0
302,366,1
358,137,0
353,185,0
430,6,0
91,359,1
427,339,1
54,395,1
51,277,1
389,317,1
116,474,1
134,489,1
208,136,0
239,396,1
459,453,1
407,361,1
98,352,1
89,314,1
82,228,0
159,188,0
370,163,0
443,181,0
151,16,0
262,193,0
184,180,0
305,308,1
489,277,1
324,380,1
289,473,1
237,377,1
49,145,0
291,195,0
141,483,1
340,439,1
340,454,1
85,71,0
309,462,1
143,181,0
185,468,1
418,29,0
316,15,0
218,374,1
132,4,0
235,105,0
129,17,0
180,116,0
0,139,0
52,118,0
346,4,0
468,351,1
479,203,0
263,314,1
455,30,0
458,330,1
29,246,0
356,220,0
64,159,0
294,308,1
214,55,0
154,344,1
458,147,0
380,179,0
247,230,0
96,142,0
429,156,0
309,153,0
241,495,1
379,15,0
323,128,0
153,162,0
440,198,0
349,223,0
324,442,1
398,307,1
348,200,0
244,463,1
464,166,0
217,448,1
399,132,0
218,278,1
103,123,0
268,418,1
465,472,1
252,230,0
157,419,1
182,408,1
131,262,0
417,216,0
67,232,0
303,479,1
23,65,0
431,0,0
197,93,0
82,454,1
476,254,0
203,269,0
169,74,0
104,242,0
93,287,1
161,95,0
392,431,1
398,85,0
47,246,0
333,455,1
164,194,0
335,370,1
233,227,0
459,284,1
259,320,1
250,451,1
374,462,1
113,30,0
94,37,0
213,363,1
187,174,0
38,373,1
352,484,1
255,295,1
154,292,1
435,152,0
391,434,1
202,125,0
496,204,0
96,289,1
482,335,1
194,418,1
308,408,1
211,34,0
38,179,0
44,450,1
251,179,0
88,174,0
49,406,1
113,487,1
244,479,1
16,40,0
118,469,1
109,291,1
98,130,0
497,141,0
170,404,1
364,106,0
287,378,1
357,111,0
167,397,1
121,264,0
437,306,1
279,434,1
254,366,1
175,154,0
184,485,1
74,357,1
141,172,0
320,458,1
0,334,1
82,415,1
240,416,1
475,160,0
93,65,0
18,247,0
335,96,0
20,9,0
142,159,0
174,233,0
198,489,1
376,45,0
42,281,1
469,159,0
6,292,1
217,493,1
312,366,1
62,61,0
6,466,1
116,271,1
187,322,1
161,288,1
465,132,0
48,146,0
178,349,1
180,110,0
204,7,0
161,378,1
272,109,0
245,279,1
43,21,0
355,314,1
312,239,0
215,315,1
147,114,0
30,277,1
436,440,1
94,318,1
423,399,1
436,394,1
111,73,0
83,14,0
307,366,1
344,213,0
132,245,0
399,323,1
469,406,1
119,152,0
340,208,0
16,463,1
320,86,0
168,177,0
59,177,0
112,135,0
0,36,0
142,131,0
357,102,0
141,367,1
70,167,0
125,289,1
328,110,0
349,263,1
108,85,0
189,337,1
49,153,0
87,81,0
171,203,0
166,163,0
253,224,0
189,365,1
230,36,0
193,476,1
44,240,0
33,208,0
316,225,0
105,316,1
399,210,0
470,377,1
53,61,0
387,381,1
480,20,0
166,435,1
394,17,0
353,35,0
291,462,1
482,179,0
368,205,0
160,323,1
430,443,1
172,342,1
383,19,0
13,37,0
121,387,1
352,17,0
221,444,1
291,92,0
146,297,1
450,31,0
2,68,0
31,380,1
418,138,0
486,472,1
204,368,1
448,253,0
271,244,0
128,161,0
48,355,1
106,147,0
421,119,0
297,460,1
22,489,1
436,337,1
378,220,0
482,450,1
123,449,1
97,53,0
189,151,0
390,436,1
290,444,1
206,28,0
71,302,1
389,294,1
427,329,1
432,316,1
412,140,0
479,40,0
94,250,0
486,368,1
405,466,1
475,250,0
88,331,1
192,34,0
175,216,0
444,12,0
48,111,0
212,209,0
430,334,1
183,16,0
186,310,1
232,255,0
468,310,1
133,435,1
66,362,1
211,168,0
191,275,1
327,417,1
434,407,1
282,192,0
30,472,1
224,195,0
16,189,0
73,345,1
469,425,1
122,37,0
328,47,0
233,254,0
135,178,0
389,470,1
253,179,0
233,62,0
339,8,0
443,245,0
57,385,1
422,48,0
24,390,1
70,118,0
11,301,1
41,50,0
298,399,1
328,274,1
283,238,0
262,268,1
317,71,0
111,486,1
47,350,1
243,472,1
260,291,1
89,42,0
142,287,1
30,243,0
183,481,1
203,67,0
5,213,0
313,456,1
263,368,1
255,470,1
459,402,1
178,412,1
476,375,1
498,110,0
278,156,0
205,2,0
43,98,0
465,394,1
315,76,0
298,56,0
463,486,1
24,322,1
69,371,1
448,24,0
159,452,1
481,53,0
414,50,0
215,301,1
279,463,1
205,205,0
7,460,1
282,479,1
398,102,0
430,466,1
232,479,1
83,165,0
420,135,0
458,301,1
256,419,1
90,370,1
474,483,1
452,460,1
340,458,1
416,316,1
371,424,1
388,367,1
330,485,1
38,377,1
253,487,1
131,491,1
135,361,1
410,401,1
17,81,0
10,437,1
106,321,1
352,290,1
185,302,1
422,372,1
194,490,1
337,498,1
228,403,1
5,252,0
396,40,0
32,357,1
356,475,1
128,61,0
167,262,0
249,463,1
85,128,0
190,48,0
61,277,1
254,123,0
227,126,0
258,427,1
332,98,0
274,246,0
83,364,1
308,40,0
488,316,1
35,479,1
136,79,0
387,13,0
492,363,1
415,461,1
343,221,0
324,361,1
338,463,1
421,196,0
75,495,1
68,81,0
424,258,0
80,68,0
176,78,0
112,484,1
353,37,0
201,371,1
125,160,0
37,320,1
429,131,0
45,90,0
12,302,1
87,275,1
310,428,1
416,436,1
376,447,1
456,431,1
401,159,0
493,102,0
272,205,0
361,184,0
326,466,1
464,206,0
245,60,0
200,263,0
130,291,1
301,60,0
467,386,1
15,109,0
33,164,0
451,391,1
385,343,1
74,149,0
25,282,1
372,152,0
325,328,1
18,432,1
228,96,0
218,130,0
283,106,0
181,215,0
482,225,0
136,472,1
485,352,1
395,355,1
40,133,0
377,361,1
322,231,0
162,207,0
322,160,0
185,451,1
255,367,1
285,422,1
188,379,1
434,196,0
377,102,0
174,23,0
390,107,0
123,255,0
61,269,0
147,433,1
79,5,0
104,394,1
122,456,1
301,485,1
149,292,1
37,27,0
204,420,1
298,489,1
345,346,1
464,52,0
350,481,1
240,376,1
70,372,1
33,342,1
138,63,0
365,310,1
126,310,1
483,78,0
225,290,1
218,347,1
147,35,0
158,181,0
339,301,1
312,320,1
125,119,0
159,110,0
67,377,1
472,481,1
344,245,0
253,278,1
358,334,1
465,166,0
43,488,1
462,232,0
177,461,1
461,427,1
32,40,0
100,239,0
213,343,1
112,345,1
73,211,0
454,441,1
470,367,1
106,392,1
339,395,1
409,403,1
287,212,0
85,184,0
373,2,0
310,235,0
99,333,1
159,245,0
57,421,1
470,291,1
423,426,1
456,296,1
251,324,1
93,488,1
112,258,0
351,409,1
306,456,1
354,341,1
277,79,0
76,496,1
459,55,0
10,472,1
396,467,1
367,124,0
14,305,1
47,273,1
165,301,1
195,485,1
203,4,0
183,177,0
324,402,1
388,463,1
388,408,1
255,424,1
26,181,0
185,98,0
278,499,1
213,101,0
469,86,0
201,409,1
326,406,1
34,484,1
390,400,1
60,105,0
302,212,0
275,445,1
28,253,0
135,472,1
435,226,0
152,397,1
163,106,0
399,96,0
127,288,1
170,353,1
260,65,0
39,65,0
376,355,1
45,105,0
315,145,0
255,92,0
201,417,1
89,366,1
220,118,0
373,431,1
50,77,0
45,246,0
385,227,0
334,178,0
219,129,0
464,402,1
182,269,0
309,386,1
132,60,0
308,214,0
33,446,1
215,201,0
80,294,1
387,111,0
92,349,1
209,470,1
204,359,1
444,19,0
37,429,1
357,498,1
271,209,0
223,288,1
273,138,0
26,387,1
314,393,1
236,408,1
61,214,0
125,297,1
18,61,0
150,155,0
220,54,0
220,23,0
313,43,0
290,489,1
140,385,1
17,451,1
453,454,1
17,194,0
426,99,0
428,487,1
330,53,0
355,177,0
391,134,0
194,48,0
281,492,1
110,467,1
430,271,1
395,484,1
257,240,0
99,43,0
297,229,0
25,446,1
126,166,0
213,3,0
45,217,0
63,439,1
329,449,1
124,208,0
189,163,0
357,462,1
476,112,0
56,461,1
38,472,1
136,431,1
425,228,0
138,348,1
236,458,1
448,88,0
418,469,1
440,93,0
305,192,0
370,379,1
6,88,0
454,53,0
433,297,1
423,184,0
68,408,1
250,460,1
27,263,0
175,226,0
326,496,1
306,390,1
204,317,1
299,441,1
316,181,0
355,345,1
319,494,1
201,414,1
141,204,0
278,269,1
447,325,1
7,25,0
179,346,1
369,288,1
234,55,0
438,91,0
478,73,0
365,38,0
318,360,1
275,221,0
180,95,0
111,152,0
335,43,0
263,271,1
171,340,1
21,415,1
263,425,1
167,465,1
497,467,1
474,428,1
41,491,1
28,120,0
94,144,0
216,49,0
290,395,1
187,427,1
385,333,1
231,172,0
388,248,0
270,407,1
390,84,0
332,226,0
78,321,1
218,484,1
180,58,0
151,265,0
173,5,0
150,26,0
27,343,1
108,73,0
223,439,1
425,150,0
288,120,0
449,35,0
346,218,0
455,9,0
147,93,0
188,372,1
432,284,1
339,177,0
296,341,1
449,353,1
281,301,1
94,385,1
135,359,1
51,238,0
116,107,0
238,203,0
383,15,0
265,108,0
418,39,0
331,437,1
406,498,1
53,455,1
250,226,0
241,157,0
396,277,1
93,107,0
227,241,0
230,355,1
106,12,0
44,42,0
431,345,1
57,149,0
29,193,0
159,418,1
461,276,1
356,279,1
374,233,0
78,316,1
237,392,1
340,13,0
363,444,1
444,184,0
341,62,0
66,10,0
336,97,0
481,332,1
286,65,0
361,459,1
370,467,1
72,254,0
481,62,0
292,134,0
184,202,0
320,122,0
279,30,0
8,421,1
61,89,0
21,362,1
291,112,0
415,350,1
86,302,1
52,138,0
50,380,1
154,444,1
23,128,0
434,121,0
58,272,1
483,72,0
51,98,0
433,320,1
339,482,1
41,369,1
197,469,1
421,257,0
80,15,0
60,76,0
448,173,0
468,302,1
337,386,1
101,69,0
74,440,1
137,497,1
47,474,1
108,375,1
365,191,0
213,445,1
484,7,0
22,43,0
358,422,1
340,225,0
261,313,1
405,68,0
297,19,0
93,181,0
213,333,1
454,497,1
98,151,0
312,295,1
168,74,0
102,194,0
388,199,0
141,222,0
162,263,0
449,18,0
13,33,0
207,17,0
42,433,1
80,354,1
400,277,1
476,277,1
236,354,1
493,199,0
352,463,1
323,79,0
314,440,1
292,197,0
97,54,0
218,291,1
133,449,1
117,436,1
36,432,1
163,324,1
183,70,0
135,334,1
413,99,0
173,76,0
115,291,1
487,458,1
417,289,1
283,15,0
406,15,0
255,31,0
298,441,1
265,484,1
353,239,0
97,343,1
90,132,0
45,346,1
498,177,0
319,3,0
226,237,0
459,334,1
323,301,1
253,369,1
118,305,1
213,436,1
455,192,0
369,371,1
247,341,1
165,228,0
358,315,1
76,274,1
223,473,1
70,65,0
144,440,1
26,8,0
420,305,1
347,288,1
61,350,1
301,477,1
256,37,0
435,146,0
483,298,1
177,194,0
376,275,1
296,124,0
417,369,1
310,289,1
417,487,1
493,18,0
259,316,1
476,67,0
7,458,1
77,299,1
130,61,0
30,301,1
399,312,1
50,445,1
19,106,0
282,82,0
296,476,1
30,308,1
458,342,1
298,181,0
347,349,1
30,19,0
305,188,0
187,168,0
324,217,0
124,285,1
426,257,0
11,416,1
128,455,1
137,310,1
97,171,0
128,345,1
436,125,0
79,183,0
179,68,0
208,452,1
143,372,1
417,229,0
279,300,1
270,428,1
39,110,0
303,25,0
81,45,0
455,145,0
106,292,1
100,262,0
229,358,1
142,283,1
263,93,0
233,305,1
423,280,1
356,486,1
241,291,1
144,350,1
190,386,1
428,490,1
143,101,0
129,394,1
28,8,0
94,89,0
119,163,0
43,84,0
353,181,0
22,3,0
365,371,1
157,281,1
465,317,1
374,172,0
348,79,0
347,63,0
299,366,1
324,13,0
491,27,0
436,240,0
279,387,1
341,394,1
129,156,0
388,7,0
107,69,0
142,289,1
191,298,1
210,188,0
338,223,0
106,130,0
189,121,0
96,390,1
204,189,0
130,331,1
326,378,1
460,60,0
447,87,0
447,23,0
497,424,1
442,206,0
64,464,1
156,265,0
85,170,0
109,340,1
387,199,0
484,305,1
481,372,1
360,252,0
37,468,1
278,15,0
287,394,1
432,267,0
126,222,0
69,340,1
353,356,1
360,489,1
232,311,1
425,444,1
24,444,1
438,458,1
120,343,1
137,27,0
13,213,0
386,26,0
376,491,1
213,51,0
323,87,0
440,373,1
382,234,0
279,405,1
150,39,0
323,436,1
308,224,0
63,410,1
416,135,0
436,149,0
90,463,1
105,291,1
353,159,0
79,162,0
104,133,0
384,258,0
64,132,0
5,370,1
445,195,0
398,337,1
264,301,1
343,107,0
422,190,0
181,123,0
413,371,1
499,1,0
209,312,1
380,416,1
399,38,0
407,466,1
329,162,0
484,30,0
260,188,0
433,189,0
26,52,0
385,351,1
378,285,1
206,74,0
305,347,1
59,221,0
92,411,1
164,424,1
182,64,0
392,449,1
61,152,0
136,484,1
280,144,0
139,445,1
98,280,1
346,152,0
155,389,1
12,440,1
125,475,1
46,158,0
20,50,0
146,486,1
133,308,1
69,180,0
298,82,0
418,20,0
425,89,0
61,0,0
233,301,1
264,452,1
226,336,1
70,260,0
323,350,1
45,303,1
50,446,1
494,14,0
449,303,1
193,301,1
441,260,0
130,278,1
122,237,0
89,146,0
217,395,1
369,52,0
324,318,1
353,430,1
497,266,1
11,433,1
337,2,0
84,277,1
251,214,0
7,356,1
478,138,0
30,483,1
324,146,0
303,243,0
51,51,0
444,190,0
76,428,1
204,237,0
99,474,1
394,210,0
83,383,1
353,367,1
442,419,1
286,197,0
371,171,0
467,395,1
352,490,1
164,208,0
259,389,1
419,390,1
285,40,0
112,415,1
152,182,0
206,33,0
379,50,0
170,216,0
402,206,0
381,358,1
415,42,0
332,211,0
193,311,1
335,56,0
172,251,0
477,310,1
244,258,0
257,365,1
76,311,1
110,244,0
40,415,1
447,158,0
163,177,0
359,397,1
303,388,1
381,409,1
450,101,0
15,206,0
36,3,0
349,452,1
163,61,0
258,317,1
369,128,0
462,428,1
281,234,0
487,361,1
418,380,1
240,452,1
212,184,0
180,338,1
29,12,0
185,57,0
231,342,1
323,10,0
450,255,0
332,24,0
454,183,0
86,346,1
128,22,0
394,364,1
392,489,1
129,356,1
295,498,1
193,16,0
130,129,0
77,346,1
121,431,1
156,400,1
341,352,1
290,348,1
194,190,0
181,96,0
492,84,0
11,343,1
373,343,1
354,484,1
0,65,0
202,182,0
2,192,0
357,297,1
219,409,1
270,382,1
162,161,0
410,380,1
196,393,1
312,105,0
398,321,1
470,390,1
370,425,1
233,481,1
56,492,1
198,19,0
96,190,0
101,297,1
454,67,0
229,289,1
273,122,0
149,236,0
279,55,0
110,468,1
397,5,0
261,340,1
14,269,1
332,444,1
19,464,1
297,266,1
397,247,0
263,133,0
250,19,0
90,359,1
418,263,0
262,5,0
181,342,1
41,133,0
343,407,1
258,124,0
420,441,1
358,221,0
368,426,1
191,255,0
194,22,0
396,464,1
294,348,1
117,424,1
471,411,1
165,359,1
37,264,0
186,245,0
334,141,0
166,333,1
217,356,1
207,436,1
322,215,0
444,83,0
56,222,0
96,9,0
72,118,0
181,429,1
49,21,0
406,368,1
118,266,0
11,402,1
116,334,1
325,286,1
273,298,1
151,439,1
371,407,1
476,315,1
479,118,0
210,356,1
439,477,1
38,306,1
143,341,1
460,390,1
44,325,1
120,469,1
200,51,0
123,132,0
390,156,0
410,438,1
10,364,1
274,242,0
208,65,0
23,29,0
399,325,1
431,107,0
140,216,0
460,451,1
212,434,1
348,468,1
78,34,0
346,44,0
99,280,1
174,365,1
328,454,1
232,28,0
241,324,1
0,15,0
195,159,0
316,192,0
195,184,0
348,281,1
327,288,1
394,109,0
102,438,1
435,277,1
140,189,0
485,429,1
226,487,1
223,113,0
93,430,1
422,305,1
315,445,1
75,207,0
21,117,0
217,190,0
406,302,1
34,437,1
282,49,0
146,214,0
372,457,1
265,85,0
287,485,1
456,408,1
59,324,1
443,498,1
285,438,1
238,290,1
159,281,1
292,103,0
114,476,1
239,108,0
472,79,0
103,305,1
233,133,0
84,172,0
5,139,0
180,89,0
384,463,1
297,269,1
263,102,0
201,498,1
14,475,1
314,62,0
108,377,1
202,305,1
88,340,1
61,77,0
98,178,0
381,480,1
443,275,1
21,54,0
243,148,0
110,251,0
410,381,1
496,483,1
400,25,0
174,89,0
425,382,1
108,359,1
180,88,0
359,305,1
243,160,0
378,307,1
80,261,0
188,440,1
193,167,0
296,142,0
55,466,1
464,312,1
367,402,1
112,429,1
208,202,0
302,400,1
349,368,1
158,159,0
488,28,0
71,185,0
408,20,0
219,309,1
292,469,1
215,352,1
405,380,1
253,190,0
134,450,1
17,354,1
61,386,1
472,60,0
233,287,1
226,1,0
344,422,1
312,379,1
276,196,0
247,457,1
226,469,1
475,198,0
288,101,0
26,268,1
292,246,0
460,492,1
386,327,1
294,244,0
406,241,0
237,190,0
450,209,0
405,146,0
227,74,0
16,376,1
278,360,1
376,477,1
29,372,1
138,242,0
369,428,1
13,279,1
365,423,1
301,381,1
241,407,1
133,112,0
84,135,0
388,379,1
85,25,0
416,450,1
420,138,0
70,237,0
27,332,1
427,498,1
86,46,0
192,140,0
377,360,1
96,207,0
345,160,0
22,170,0
427,37,0
438,120,0
100,457,1
253,317,1
56,30,0
6,314,1
275,132,0
254,34,0
316,414,1
263,308,1
313,487,1
123,398,1
412,280,1
242,38,0
334,474,1
182,302,1
462,185,0
72,192,0
496,179,0
48,252,0
236,438,1
105,430,1
471,279,1
351,378,1
26,241,0
222,422,1
106,93,0
31,255,0
62,57,0
459,393,1
408,7,0
90,66,0
22,439,1
303,321,1
235,158,0
191,378,1
289,86,0
304,265,1
435,411,1
58,352,1
149,189,0
469,389,1
289,25,0
352,321,1
348,452,1
2,269,1
167,280,1
30,26,0
217,215,0
414,470,1
347,60,0
429,470,1
8,204,0
71,424,1
279,50,0
349,194,0
55,215,0
213,305,1
61,174,0
292,450,1
83,341,1
150,254,0
427,335,1
166,312,1
201,190,0
20,372,1
439,419,1
34,24,0
303,55,0
213,282,1
474,79,0
77,93,0
322,452,1
261,312,1
265,488,1
338,211,0
218,419,1
343,265,1
315,198,0
118,365,1
466,202,0
446,169,0
496,158,0
6,180,0
216,467,1
116,180,0
221,157,0
356,219,0
179,324,1
186,41,0
484,32,0
40,475,1
66,64,0
18,297,1
427,258,0
276,238,0
472,336,1
388,249,0
216,288,1
393,396,1
259,102,0
135,139,0
15,474,1
294,456,1
346,480,1
267,409,1
0,465,1
54,222,0
304,162,0
193,374,1
13,166,0
212,452,1
381,165,0
238,150,0
13,492,1
7,496,1
483,207,0
243,281,1
372,50,0
347,155,0
305,143,0
42,66,0
416,35,0
165,294,1
291,39,0
130,11,0
418,105,0
104,361,1
110,5,0
418,368,1
487,393,1
377,271,1
494,208,0
277,195,0
63,175,0
234,187,0
468,1,0
334,52,0
288,43,0
187,72,0
127,198,0
82,313,1
110,242,0
348,61,0
243,334,1
95,468,1
77,11,0
38,148,0
349,392,1
480,61,0
241,374,1
151,26,0
177,38,0
28,429,1
270,328,1
477,14,0
297,246,0
371,362,1
333,440,1
215,285,1
448,309,1
391,386,1
440,256,0
354,405,1
191,338,1
70,72,0
53,474,1
250,375,1
163,53,0
492,276,1
95,20,0
306,272,1
128,308,1
173,17,0
493,422,1
348,346,1
214,191,0
49,170,0
468,476,1
269,342,1
308,290,1
438,345,1
4,402,1
438,385,1
1,108,0
229,28,0
224,387,1
47,194,0
357,473,1
194,391,1
201,465,1
114,271,1
342,494,1
419,433,1
280,127,0
60,107,0
425,499,1
61,451,1
263,448,1
429,0,0
107,189,0
130,159,0
422,392,1
349,113,0
157,154,0
233,446,1
66,388,1
314,257,0
71,79,0
187,43,0
6,100,0
446,401,1
333,200,0
188,310,1
68,79,0
275,497,1
179,18,0
17,473,1
369,380,1
441,38,0
18,57,0
210,405,1
358,418,1
437,365,1
92,146,0
488,299,1
262,160,0
227,310,1
151,11,0
243,7,0
168,25,0
460,291,1
386,159,0
482,245,0
485,234,0
86,221,0
33,78,0
53,298,1
99,93,0
160,448,1
24,205,0
459,75,0
3,461,1
222,215,0
461,494,1
279,282,1
41,392,1
477,276,1
112,316,1
213,357,1
87,9,0
57,150,0
42,372,1
391,347,1
135,420,1
4,198,0
325,112,0
409,396,1
158,364,1
328,77,0
372,440,1
251,397,1
357,267,1
431,250,0
15,479,1
376,114,0
477,46,0
475,400,1
295,10,0
47,218,0
138,96,0
239,475,1
80,19,0
2,411,1
462,154,0
445,130,0
51,275,1
171,406,1
118,282,1
203,425,1
186,281,1
491,162,0
473,140,0
347,82,0
232,299,1
296,43,0
270,140,0
425,121,0
345,454,1
263,264,0
489,349,1
68,311,1
308,423,1
351,257,0
15,398,1
198,78,0
174,442,1
234,282,1
309,212,0
81,243,0
206,36,0
351,69,0
400,328,1
275,278,1
491,261,0
410,413,1
272,249,0
266,449,1
190,219,0
198,217,0
311,431,1
497,163,0
410,115,0
262,345,1
66,374,1
289,103,0
383,389,1
120,261,0
347,262,1
393,73,0
28,232,0
304,75,0
421,36,0
444,131,0
162,303,1
362,446,1
92,446,1
22,32,0
217,305,1
181,328,1
244,168,0
99,360,1
476,289,1
301,100,0
184,13,0
167,324,1
406,474,1
172,359,1
294,86,0
83,144,0
134,480,1
471,39,0
208,21,0
18,318,1
226,494,1
406,118,0
59,83,0
371,41,0
28,376,1
448,401,1
357,287,1
380,399,1
300,415,1
177,449,1
65,84,0
299,293,1
215,272,0
426,213,0
179,111,0
288,490,1
65,239,0
83,175,0
273,388,1
33,232,0
259,112,0
130,199,0
266,247,0
401,496,1
85,311,1
291,225,0
123,355,1
412,442,1
71,381,1
84,236,0
450,409,1
212,462,1
54,129,0
202,128,0
226,373,1
265,61,0
454,40,0
66,49,0
491,201,0
170,11,0
49,83,0
208,263,0
156,250,0
384,168,0
187,443,1
324,29,0
209,207,0
172,262,0
330,72,0
497,401,1
377,62,0
289,454,1
311,11,0
318,403,1
476,437,1
476,159,0
128,106,0
311,472,1
365,75,0
68,280,1
322,345,1
499,58,0
460,413,1
408,292,1
448,116,0
179,317,1
88,18,0
181,26,0
26,253,0
284,153,0
81,389,1
189,208,0
116,182,0
495,301,1
326,140,0
88,478,1
245,111,0
95,100,0
435,215,0
221,311,1
59,478,1
344,396,1
109,273,1
182,143,0
279,72,0
205,204,0
475,5,0
237,151,0
68,360,1
224,112,0
349,233,0
95,302,1
146,417,1
497,428,1
147,342,1
414,36,0
236,478,1
298,41,0
411,80,0
82,271,0
299,407,1
359,113,0
358,497,1
194,114,0
441,489,1
